gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction
SLC46A1,411.4938301436283,-1.3759363870630295,0.3953709495545313,-3.4801150378228645,5.011985272679152e-4,0.004414319246009934,Down
SOX6,730.9753010286483,-1.1901141411830127,0.3423726419774478,-3.4760783873070262,5.08803545761674e-4,0.004466946173603457,Down
CLDN19,159.61904345790575,1.8129746979004715,0.5216056383352216,3.4757574777888474,5.094127298157855e-4,0.004467352630036444,Up
CRTAC1,173.29658699598602,1.1817671033731452,0.34001932818216496,3.4755880193375797,5.097346878419594e-4,0.00446770773059935,Up
SQLE,132.83308451679568,1.0768751509277386,0.30992400059861475,3.474642650610363,5.115342993325759e-4,0.0044810065857097,Up
MRPL55,446.219109790213,1.1068897310878105,0.3187606123314279,3.4724796234766107,5.156741565079071e-4,0.0045098048960055155,Up
PALM3,767.0229008421982,1.35588352671335,0.3907722855571091,3.4697535542478883,5.209361128692355e-4,0.004553314383024987,Up
LOC101106791,199.35111063921244,1.0010556200326888,0.28852206603501745,3.469598127413909,5.212376260755004e-4,0.004553442398842277,Up
ZNF18,158.08909224812066,1.0569484601130597,0.3046932081684302,3.468894060575164,5.226054867091107e-4,0.0045628805778513285,Up
FNIP1,1044.9472269765304,-1.021184967636226,0.29443835395445966,-3.4682471013751526,5.238653473777233e-4,0.0045713414689900955,Down
LOC101116756,118.60442733752348,-2.0075723837157917,0.5788679363001313,-3.468100853101848,0.00052415053698494135,0.0045713414689900955,Down
LOC105601988,236.91622983588317,-1.243058020329303,0.35860486110469364,-3.4663724761009185,5.275319141522368e-4,0.004598305367017274,Down
CHRNE,270.3295258618762,1.431020638178101,0.412949752750818,3.465362622560055,5.295169773887336e-4,0.004602969869710497,Up
LOC114117342,126.09091661378778,-1.868787701416966,0.5392751043149103,-3.465369876087744,5.29502694385665e-4,0.004602969869710497,Down
STK19,222.16475298276603,1.1262333880181936,0.32502678990682576,3.465047876025994,5.301370942356512e-4,0.004603318433699394,Up
LOC114108769,870.18074731711,1.1778474504638754,0.34014029300216503,3.4628283525832626,5.345292714885522e-4,0.004629778522356661,Up
SLC30A1,2029.9533822240312,-1.0994727001731313,0.3175156958714622,-3.462734959150566,5.347148274584863e-4,0.004629778522356661,Down
TTC31,123.50507940283875,1.0699361322377776,0.30903168262322245,3.462221488604665,5.357360737244946e-4,0.004630685847161404,Up
ERCC1,344.6040713907682,1.186520420687022,0.3426878038236728,3.46239465615046,5.353914562802015e-4,0.004630685847161404,Up
LARP4,807.3668753635152,-1.1176912605685037,0.3229334719436881,-3.4610573312245636,5.380582119051746e-4,0.004641649252882518,Down
LOC101118561,31.392459586906227,1.5947857912577736,0.46078009423507776,3.461056176710959,5.38060519454661e-4,0.004641649252882518,Up
TRIM50,39.680692580782406,1.9083141891555382,0.5516057080100639,3.4595620774843785,5.410545450077736e-4,0.004664942310107763,Up
LOC106990291,108.23890872978014,1.0357783903167581,0.2994109908171098,3.4593866694407556,5.414070615000305e-4,0.004665447495760034,Up
POLD4,357.1039952162266,1.1697516338287466,0.33818610067921634,3.4588992021830753,5.423878454827042e-4,0.0046673650113109155,Up
LOC114110615,106.1958885165622,1.4421063333960582,0.4169006351649605,3.459112823911725,5.419578350477038e-4,0.0046673650113109155,Up
PLCD3,50.26513179637043,1.2013711640448337,0.3474584828406014,3.4575962981913144,5.450174187142654e-4,0.004683844876692763,Up
C1QTNF1,336.0370697386054,1.058974882913135,0.30639704938189616,3.456217626930273,5.478128379791204e-4,0.004705320983356373,Up
SLC34A1,4211.538805491432,1.6027079965464697,0.46383689997270927,3.4553266388266395,5.496265209488293e-4,0.004713247848201387,Up
ELMO3,713.5159106412088,1.0530370178514465,0.3047540934229944,3.4553662791654314,5.495457108771425e-4,0.004713247848201387,Up
CARD11,405.7912069625258,1.105503147117037,0.320241170419282,3.4520956367653644,5.5625052939998e-4,0.004754639016244417,Up
STK32A,26.526521381835103,-1.93181475703974,0.5601372855842064,-3.448823720108036,5.630341348750731e-4,0.0048022787871424165,Down
LOC114110673,10.440017041942532,3.7618920123315873,1.0906854296729915,3.449108157114994,5.624413730035633e-4,0.0048022787871424165,Up
DDX21,396.5947565866889,-1.6897077131251668,0.48997481000590976,-3.4485603721235925,5.635834662384543e-4,0.004804382577660035,Down
IMP4,543.7549514125213,1.0984812449155819,0.3185601141365679,3.448269874880378,5.641900086286467e-4,0.004806971554998663,Up
TTPAL,156.82174134140195,-1.2751905861042347,0.3699736372393901,-3.4467066237995962,5.674644428550416e-4,0.004832276341973217,Down
GIPC1,486.8120826433908,1.002080051968644,0.29091198489947045,3.4446159112864656,5.71871380534375e-4,0.004867192720226346,Up
IGFLR1,115.45045790503893,1.4186198017794418,0.41200471718775133,3.4432125230570456,5.748473853245571e-4,0.004882050587082234,Up
SCX,18.304934774191867,2.142613819273454,0.622345787464697,3.442802799392283,5.757189552249341e-4,0.0048851421622312435,Up
B3GALT2,107.88354617521246,-1.4642780618409468,0.42532196017702156,-3.4427520771123725,5.758269379156213e-4,0.0048851421622312435,Down
HRAS,265.72504933210564,1.0705889640752433,0.31101290026202005,3.442265459642673,5.768638568733553e-4,0.004888713294260955,Up
CLDN15,16.999324160284388,1.9085793996082574,0.5546218929755405,3.441226218764552,5.790841688705954e-4,0.004902294939990912,Up
PIK3C2A,1536.2047206492682,-1.0767120637338607,0.3129626079384618,-3.44038564487415,5.80885851635653e-4,0.004914925971755181,Down
CACNA1S,12.369814735289275,3.5684855715249006,1.037725746562284,3.4387559365722273,5.843938392914652e-4,0.004936712831864517,Up
LOC101102690,1675.7975360430737,1.014193768296195,0.29492023377053705,3.4388748283893245,5.841372562668557e-4,0.004936712831864517,Up
LOC105602432,114.2513713478788,-1.1166004418043796,0.3247697937439158,-3.438128986480898,5.857486103537107e-4,0.004942896168072541,Down
UBE2L3,1376.0676459830024,1.0423460436160272,0.3032769511848094,3.4369444810886653,5.883161817176954e-4,0.00495665751189224,Up
LIMD2,49.12077860707078,1.555597264452633,0.45267011356131015,3.4364920896018933,5.892995617581029e-4,0.004959677594796589,Up
RIPPLY1,80.97950574260595,2.221792849771498,0.646735711342674,3.435395341257531,5.916899591182184e-4,0.004971887094273944,Up
SLC7A8,3677.433997397978,-1.6181499696049773,0.4710911730721739,-3.4348976633384454,5.927776381873089e-4,0.004978391243887384,Down
SCIMP,19.936050203364196,-1.9951013935373616,0.580967283578067,-3.434102831488051,5.945186101214902e-4,0.004990372236096463,Down
MTMR8,46.82548488784747,-1.4816967527214404,0.43177000345024447,-3.4316806190363,5.998535367024531e-4,0.005027178029608256,Down
CLDN1,210.6505269635236,-1.7631002533316233,0.514380334207751,-3.4276198681801313,6.088974215388809e-4,0.005080842253177328,Down
LOC114112432,16.8921604211023,3.255126743709777,0.9497052190398567,3.427512746534846,6.091377060288828e-4,0.005080842253177328,Up
TEKT2,68.16652560135434,2.2158300079894384,0.6472514704189726,3.423445305663205,6.183269353264798e-4,0.005149372216388884,Up
LSM3,155.5326950315169,1.050857036928073,0.3073522097990576,3.4190645241012194,6.283682398392585e-4,0.0052165737818873174,Up
PLEKHH3,619.56062780330706,1.1061217879394014,0.32363824233585015,3.4177722013195897,6.313592579173789e-4,0.005235927638935504,Up
CDT1,89.46302397711925,1.0094284259646857,0.29537136301951106,3.417489141958582,6.320161507506972e-4,0.005238638308546119,Up
LY75,586.5500369322423,-1.7715070927764833,0.5185483928422713,-3.4162811363978696,6.34826709343292e-4,0.005256444630884754,Down
HOXD9,1274.267195720112,1.1304891352196307,0.3314101794160579,3.411147892957131,6.468999312931643e-4,0.005347347963808163,Up
DNAJB14,319.52841668744236,-1.6348366001229269,0.4793167533849896,-3.410764569728732,6.478100102459233e-4,0.005347347963808163,Down
CIAO2B,282.881883015733,1.3465860572815749,0.3948038387492764,3.4107724523335654,6.477912835251875e-4,0.005347347963808163,Up
LOC114110434,114.61800646663983,1.7307143981557718,0.5074840358332832,3.410381954801707,6.487195949020664e-4,0.005349156431106753,Up
IRX5,73.00388969874824,1.957541104702031,0.5740298473736669,3.4101730313472047,6.492167666791249e-4,0.005350476499220016,Up
CACNA1I,771.414249810694,-1.4877906087385606,0.4364931478299028,-3.4085085095501624,6.531904791201717e-4,0.005374853538141257,Down
LOC114117916,98.21949890339879,1.0666483944814114,0.31299429606085083,3.4078844499902283,6.54686117326608e-4,0.005381580911613283,Up
IZUMO4,165.53850998738508,1.4113346825306072,0.4142351831806661,3.4070854911304393,6.566055726731017e-4,0.005388986688231718,Up
LUC7L,928.8302109794664,1.0610518773162136,0.3114154504686646,3.407190862622211,6.563521241402857e-4,0.005388986688231718,Up
REX1BD,732.8728769179395,1.101093968409657,0.3235066170061691,3.403621164226943,6.649891267602476e-4,0.005443719653979067,Up
LOC101114909,55.395867784989015,1.601549024013525,0.47070361525609383,3.4024574532791227,6.678275260041719e-4,0.005464120204468985,Up
CRYBA1,247.0650038338201,1.010334344672916,0.29721324896828144,3.3993583670314065,6.75441522191932e-4,0.0055150634165393704,Up
LOC101108374,27.377202006660553,1.9982970089427583,0.5879515568389815,3.398744310987545,6.769597139763365e-4,0.005521778797505852,Up
MKRN2OS,76.46485030181474,1.3373781049084241,0.3935541314843472,3.398206238781705,6.782926505259488e-4,0.005524135065058175,Up
LOC105612706,7.436175768343448,4.341361528042994,1.2791147584919345,3.394035991861608,6.887064051441904e-4,0.00558833939867142,Up
DCPS,96.32466950322383,1.0460858258127443,0.3082232783358862,3.3939221964694464,6.889926417942397e-4,0.00558833939867142,Up
RPS6KB2,262.9412594347193,1.2984574381885523,0.38260407221511034,3.3937365869397347,6.894597542979231e-4,0.005589272053100578,Up
DUSP8,133.48903373822614,1.1779480136189382,0.3471801959470121,3.3929009412700513,6.915664222276042e-4,0.005597773493125325,Up
SPHK2,2019.7071372834632,1.0786114918191656,0.3179834752304322,3.3920363032623984,6.937524765274236e-4,0.005612606044811313,Up
FAM98C,166.30203829956184,1.0521884159235384,0.31025814215581554,3.3913321617039665,6.955374924067484e-4,0.005623615817478808,Up
MYO7A,351.7772667697683,-1.0703284658029575,0.3156175151328422,-3.3912201144871834,6.958219281502161e-4,0.005623615817478808,Down
ZNF653,173.94162173326924,1.0947661205264105,0.3229151586670631,3.3902593023053247,6.982654249196842e-4,0.0056404921576336635,Up
SLC2A4RG,1688.6909540797599,1.0440430183352432,0.3082239533935389,3.3872870905727885,7.058748092323617e-4,0.005690376255431832,Up
CRELD2,520.4876530833452,1.0788581774684256,0.31865358976421937,3.385677149492346,7.10028644484227e-4,0.005718054121713919,Up
LOC114109549,8.114998115399494,-3.751379263320292,1.1087746444106266,-3.383355925598706,7.16057666215678e-4,0.00576076195430383,Down
SPON2,113.418298286773,1.3700268851268127,0.40507119890552395,3.3821878445777838,7.191095345020445e-4,0.005779725271642094,Up
SNX21,391.5824776672765,1.0597545010207066,0.3135089214976476,3.380300936758696,7.240650345177017e-4,0.005813396202781729,Up
SLC16A5,300.30151655221096,1.0243903979973257,0.30317614855772146,3.3788621000384955,7.278650842704561e-4,0.0058380002438731425,Up
SMIM11A,228.6851275053254,1.2257968417154799,0.3628993784517086,3.3777871071184484,7.30716284217482e-4,0.005851997769618613,Up
CSRNP3,345.28771444758996,-1.198816849399209,0.35538055885178754,-3.3733326698357153,7.426416890103666e-4,0.005935524435881948,Down
ATP6V1F,706.8323901923623,1.1220894388311882,0.33266694252897466,3.373011548129572,7.43508342413074e-4,0.005939460452502629,Up
CDC25A,67.73771606002991,-1.1406194732529653,0.33822946109291346,-3.3723244260488325,7.45365925363322e-4,0.0059513044936076506,Down
SRARP,49.09685187274895,1.9074541818490771,0.5657479231045246,3.3715619694756986,7.474322138321196e-4,0.005964802177052405,Up
LOC105603609,220.65648811705444,1.1708049552009914,0.3474044007538344,3.37015004030017,7.512726527557635e-4,0.005989427833848435,Up
ACOT12,1286.9737930929052,-1.2575807432027295,0.3732591073079557,-3.369189709188176,7.538952093627834e-4,0.006007318603521818,Down
RFX2,48.7582874652314,1.5206077255853254,0.4514353934948762,3.368383931559377,7.561022541413601e-4,0.0060218821274389414,Up
LOC114113946,109.15826811142202,1.4368856743777396,0.42660134544210865,3.368216461878764,7.565617101291746e-4,0.006022519571153655,Up
ICMT,341.42052850940945,-1.143534702155113,0.33977623718674144,-3.365552316498887,7.639057939089261e-4,0.006067439105863116,Down
TMEM18,225.85359991632234,1.1787124816455743,0.35038749270644043,3.3640255607899685,7.681442863954843e-4,0.00608608169826104,Up
NYAP1,63.84588692420056,1.299787438405132,0.3863883427564562,3.363940612526188,7.683807549496079e-4,0.00608608169826104,Up
CENPV,80.23459291181835,1.4653923847970411,0.4356409113524352,3.36376209536375,7.68877909387983e-4,0.006086982072676037,Up
COMMD9,1067.33359397689,1.0054679678476133,0.2992777650429772,3.359648077107315,7.804181588294344e-4,0.006162973848308264,Up
ZNF500,77.27300846412378,1.29423792205223,0.38522230992871914,3.3597169444617925,7.802236625765938e-4,0.006162973848308264,Up
ZNF213,106.91879539415257,1.055794750945514,0.31436315746260385,3.3585193617070397,7.836123149482268e-4,0.006182046856447915,Up
HSF4,65.26454212687487,1.5527335911604303,0.46267784982937793,3.355971312940598,7.908677181031499e-4,0.006236186432911722,Up
CEBPD,2441.790096242934,1.0418711990082032,0.31069145359394895,3.35339510294304,7.982666553513749e-4,0.006285162014083519,Up
MAF,2376.8304869357553,-1.1134853631369732,0.33226634418443357,-3.3511831174778948,8.046707359904116e-4,0.006326170674777515,Down
LOC101122788,2568.913202792843,-1.1998396210719025,0.3581425290539943,-3.3501735307481795,8.076094815604791e-4,0.006346131337034398,Down
COL21A1,158.2089425972208,-1.3345063182459855,0.398548653436962,-3.3484150723822803,8.127518645068989e-4,0.006377068880532875,Down
MBOAT7,374.98524483926366,1.0808847994292616,0.3228795541598385,3.347640894270375,8.150254661012396e-4,0.006388592209098753,Up
SNX13,1441.3444527999466,-1.1213613523047046,0.33512080562605495,-3.3461406557848195,8.194481646399254e-4,0.006416921912841408,Down
RBM38,79.37449789643935,1.1116310369614655,0.33227802680189655,3.345484646278514,8.213890669289968e-4,0.006425836953510444,Up
FOXS1,151.01427652383558,1.0593098380593724,0.31666822886085055,3.345172459738142,8.223142145350478e-4,0.006425836953510444,Up
HCST,44.88895000865463,1.2996946246506678,0.38852205090196157,3.3452274372417246,8.221512216327425e-4,0.006425836953510444,Up
TMEM234,118.7735630842745,1.0168615473378961,0.3041168233233109,3.3436543767158065,8.268267659511379e-4,0.006455593337895924,Up
SPSB3,47.79516053097902,1.4728302303328689,0.4406531638169333,3.3423797927041488,8.306332382743629e-4,0.006482124577742853,Up
DCBLD2,1045.4391958175333,-1.0230873897600747,0.30634711998385533,-3.3396344310793324,8.388873846297384e-4,0.00653048526543788,Down
SLC7A10,17.971825061293156,2.7154582877976616,0.8134984051346348,3.3380007516403802,8.438352111632717e-4,0.006565782503330692,Up
GALNT17,15.149678323499652,2.5515050117963334,0.7649725282757113,3.3354204464669617,8.517051918064447e-4,0.006617286593021877,Up
LGALS3,104.27103021621782,1.0648759648654307,0.31941767208937494,3.3338041627436072,8.566695048737776e-4,0.006652600318425378,Up
SLC22A14,17.685436230963823,-2.256190275533392,0.6767929225788111,-3.3336493338856736,8.571464575548044e-4,0.006653049252209002,Down
MPV17L,1102.2091013780473,-1.1047009887739914,0.33149913019824373,-3.3324400824622256,8.608800561477365e-4,0.006668984446673022,Down
LOC114116951,11.583068778191482,3.2002909184836663,0.9619161314367038,3.326995788815558,8.778770014750322e-4,0.006785703438221534,Up
TMUB1,225.33667039153133,1.008538914195236,0.30320875130528424,3.326219674905733,8.803251907982722e-4,0.0067997088825016904,Up
KIAA1147,319.3282393526611,-1.4980861645358932,0.4506282898091712,-3.3244387856126205,8.85966808512077e-4,0.00683663157584453,Down
CMPK2,439.34591882174726,-1.1612735275117292,0.34960223141074187,-3.321699414862625,8.94710226476868e-4,0.006887359565891041,Down
VNN2,50.60652039265387,-1.5020581525407506,0.45245270566148094,-3.3198125102263627,9.007792217039324e-4,0.00692735881109812,Down
CISH,543.4586006372515,1.2308379706621775,0.370808500414535,3.319335908659582,9.023181759553774e-4,0.006933619202316872,Up
CDH2,2231.085403965488,-1.2407061844939602,0.37385086490707026,-3.3187195776646603,9.043119321101632e-4,0.006942688993910159,Down
CMC4,78.296054336085,1.2093512131244217,0.3646389150464805,3.3165719927898145,9.112910530428077e-4,0.006987885451665936,Up
ADAL,120.93319624586272,-1.2801682083368493,0.38630131699769704,-3.3139110637421956,9.200076508871175e-4,0.00704111930690994,Down
ACAD11,7925.504899860497,-1.0312032559244078,0.3111966655238704,-3.313670646786892,9.207989956769662e-4,0.007043779498014692,Down
ADRA1A,77.06348930068735,-1.3946748727260154,0.4213860878254415,-3.309731652326778,9.338545491361048e-4,0.007125442674778765,Down
LOC114110618,9.633824517247003,2.952723985548721,0.8923024222996124,3.3091067689125597,9.359413790952315e-4,0.007129314809028125,Up
MTR,615.1810262089585,-1.0057957942913547,0.30393337873104864,-3.309264018617007,9.354158292874586e-4,0.007129314809028125,Down
NFAM1,63.79011801144535,1.451744261439581,0.43884701560493034,3.3080873512114892,9.393550515810673e-4,0.007137569523095396,Up
CCDC151,268.1839639552397,1.896839202484641,0.573659805112181,3.306557624537958,9.444992160050408e-4,0.0071697924704199004,Up
